f_105
0.152290
0.090525
0.119247
0.218116
0.099186
0.302717
0.228658
0.224560
0.378415
0.307560
0.379011
0.417531
0.539497
0.623316
0.492409
0.596941
0.713915
0.772625
0.891685
0.582337
1.116690
1.006130
0.839829
1.176300
0.443086
0.168271
0.017388
0.662804
1.256170
1.260490
1.721530
1.176600
1.565070
1.430810
0.976622
1.288350
0.931025
0.987500
1.616030
1.072140
1.149030
1.676080
1.047550
1.190600
1.716610
1.122060
1.040850
0.787526
1.270320
1.527820
1.671020
1.534370
1.783670
2.243520
1.596960
1.917480
2.418160
1.837020
1.872030
2.256630
1.633910
2.194340
2.593100
2.200900
2.577300
2.868770
2.452430
2.622310
3.033280
2.694430
2.773400
3.076790
2.806480
2.775790
2.711120
2.684300
2.700690
2.929570
2.998110
3.075600
2.950430
2.426210
2.625290
2.616350
2.948640
2.663430
3.028810
3.096760
3.030300
2.886060
2.056060
2.910490
3.066060
3.114040
3.112260
3.116730
3.103320
2.168860
2.586840
2.589230
2.850000
2.240540
2.548990
2.610090
1.871590
2.714100
3.001990
2.997820
2.886650
2.313850
2.969800
3.077090
2.935530
2.962050
2.565380
3.032680
3.076490
3.129840
3.061000
2.767440
2.608900
3.042820
3.124480
3.103910
3.111360
3.151300
3.116430
3.123280
3.133710
3.121500
3.083050
2.833010
3.087820
2.575520
3.031190
3.118220
3.128050
3.128950
3.124480
3.130730
3.124180
3.012120
3.117620
3.115530
3.098850
2.752840
2.848510
2.951030
3.066060
3.106300
3.104210
3.091100
3.096160
3.091390
3.066960
2.555850
3.025830
2.992450
2.150830
2.815430
2.493560
3.011230
3.064270
3.068450
2.997520
3.029700
3.067260
3.065760
3.059510
3.054440
2.925690
2.702180
3.038050
3.047590
3.044310
3.037750
2.972480
2.557340
3.016290
3.029700
3.028810
3.016890
3.016590
3.003480
2.639290
2.991560
2.976950
2.875030
2.984110
2.655540
2.938210
2.983510
2.902750
2.482090
2.778770
2.957280
2.886950
2.859530
2.976660
2.971890
2.972480
2.957880
2.937610
2.905130
2.947450
2.956990
2.946260
2.951620
2.926890
2.939250
2.933290
2.895890
2.748370
2.901700
2.543630
2.670290
2.828540
2.902150
2.903040
2.843590
2.839860
2.897530
2.888590
2.887850
2.757010
2.879050
2.854470
2.710520
2.532010
2.848210
2.666120
2.649130
2.847020
2.831220
2.798140
2.802910
2.822580
2.805740
2.781750
2.810510
2.764170
2.814230
2.731680
2.798290
2.705600
2.806480
2.652260
2.735260
2.667310
2.780710
2.573130
2.686530
2.675950
2.582070
2.317280
2.604570
2.753730
2.626330
2.635720
2.574320
2.592060
2.485220
2.649580
2.670740
2.729890
2.591910
2.720650
2.682950
2.727360
2.663430
2.629010
2.652410
2.499520
2.558380
2.672970
2.553910
2.501160
2.367790
2.612170
2.322050
2.444540
2.415330
2.515910
2.382700
2.506820
2.528130
2.541540
2.555100
2.535430
2.527240
2.480890
2.545710
2.537670
2.528130
2.535280
2.527090
2.498630
2.500860
2.500560
2.506380
2.447960
2.441110
2.467040
2.420840
2.303720
2.347230
2.254250
2.375100
2.311470
2.216850
2.186000
2.263930
2.244860
2.107020
2.183620
2.033110
1.841780
2.021040
2.052040
1.959950
1.638830
1.893340
1.844610
1.696650
1.748200
1.794100
1.685470
1.716170
1.682190
1.710950
1.613350
1.651350
1.618270
1.606490
1.432000
1.436320
1.569390
1.585480
1.533030
1.621100
1.593680
1.619460
1.531240
1.537800
1.491610
1.329780
1.385660
1.427980
2.065600
2.093610
2.008080
1.834030
1.529460
1.533030
1.399220
1.280610
1.105670
1.287980
1.138600
1.168400
1.260710
1.180170
1.309290
1.263250
1.327990
1.426490
1.366730
1.565960
1.559260
1.775030
1.848340
1.817200
1.496520
2.009270
2.064260
2.093760
2.046230
2.055910
2.055170
1.994220
1.627210
2.063210
2.048020
2.021340
2.025510
2.042060
2.139360
1.974110
2.054870
2.050700
2.065900
1.948770
2.092870
2.065300
2.101360
2.100470
2.025370
1.726450
2.098680
2.115960
2.108220
2.128030
2.122970
2.123420
2.088840
1.703950
2.010460
1.615290
2.046530
2.092120
2.072450
2.045930
1.491460
1.920160
2.038180
2.061720
1.971570
1.424550
1.984690
2.039370
2.030130
2.031030
2.018360
1.928660
1.991090
1.986470
1.643300
1.403690
1.945200
1.957570
1.982000
1.979320
1.987220
1.970230
1.986770
1.944600
1.950260
1.933870
1.917780
1.871140
1.772050
1.004710
1.512020
1.304670
1.827180
1.874720
1.874420
1.819280
1.861450
1.845060
1.865480
1.850280
1.796480
1.792910
1.749550
1.248270
1.669530
1.394600
1.328440
1.714830
1.666250
1.749840
1.770110
1.776960
1.737480
1.720940
1.747760
1.740750
1.721680
1.658200
1.498160
0.920147
1.578930
1.739560
1.772640
1.681750
1.666400
1.642110
1.582060
1.128840
0.660866
1.321290
1.494590
1.597400
1.537950
1.633020
1.430880
1.600980
1.632420
1.615880
1.521110
1.437960
0.996739
0.931770
1.480580
1.582800
1.512910
1.421270
1.558070
1.509490
1.608280
1.581240
1.504720
1.263470
0.887886
1.488850
1.596510
1.550170
1.580420
1.578330
1.610960
1.513730
1.390580
1.532290
1.474020
1.430440
1.229790
0.731796
0.690743
1.317340
1.372400
1.323300
1.353250
1.320990
0.756681
1.212810
1.156330
1.126160
1.238730
1.234110
0.903979
0.624657
1.121830
1.382380
1.292380
1.119230
1.223760
1.472230
1.403540
1.288060
1.436990
1.286040
0.952482
0.937358
1.063270
0.998229
1.034810
0.988394
0.905991
0.676513
0.525042
0.730604
0.919923
0.837073
0.992119
0.855401
1.027580
0.899658
0.842661
0.491664
0.727326
0.849515
0.739545
0.826716
0.597313
0.339523
0.209026
0.471920
0.526011
0.463128
0.618994
0.346638
0.453033
0.409260
0.278652
0.306815
0.272729
0.132900
0.326447
0.467338
0.539310
0.383817
0.457019
0.431910
0.580065
0.531338
0.439212
0.451244
0.409335
0.325069
0.491738
0.701323
0.507906
0.243708
0.206195
0.417903
0.443384
0.576004
0.391975
0.367202
0.326186
0.350699
0.266097
0.183582
0.407770
0.309944
0.305735
0.213087
0.192784
0.104643
0.091028
0.045728
0.146404
0.406951
0.318587
0.442192
0.518337
0.346825
0.232756
0.217631
0.323132
0.439920
0.255816
0.295863
0.219382
0.201538
0.243858
0.408590
0.359453
0.408143
0.495352
0.586063
0.440180
0.170544
0.508688
0.390224
0.509843
0.514761
0.111237
0.411384
0.464469
0.385754
0.185948
0.137575
0.147056
0.141021
0.112485
0.152029
0.178665
0.384003
0.393391
0.439510
0.219159
0.253581
0.290684
0.170134
0.300892
0.253618
0.374988
0.302419
0.217259
0.180621
0.260808
0.361018
0.239983
0.292845
0.180155
0.146888
0.113733
0.100788
0.237450
0.282526
0.305548
0.291578
0.109579
0.207797
0.282004
0.265911
0.177976
0.086855
0.106394
0.105277
0.236146
0.239387
0.187196
0.187624
0.253282
0.304617
0.281893
0.246242
0.281483
0.228994
0.116359
0.071153
0.158586
0.210255
0.179410
0.213049
0.202097
0.140835
0.057453
0.076611
0.133757
0.119787
0.103805
0.060853
0.150315
0.204816
0.209622
0.180155
0.099167
0.100210
0.196733
0.226684
0.222065
0.199676
0.199936
0.134595
0.177193
0.218153
0.170097
0.162032
0.120029
0.076741
0.069290
0.027563
0.094362
0.131875
0.137500
0.065165
0.089202
0.161249
0.172332
0.169743
0.119861
0.071209
0.079619
0.124183
0.135452
0.089519
0.121109
0.080196
0.028182
0.059912
0.111833
0.138320
0.155549
0.160858
0.161789
0.171848
0.166912
0.140350
0.095926
0.064261
0.068694
0.122935
0.126511
0.105463
0.091046
0.101794
0.071302
0.048094
0.020783
0.033220
0.031102
0.045039
0.091326
0.104643
0.101794
0.082646
0.034561
0.044238
0.078958
0.096187
0.110045
0.096224
0.076238
0.036806
0.030785
0.027847
0.062315
0.066254
0.036038
0.093821
0.113267
0.117905
0.094082
0.054855
0.106860
0.109989
0.099149
0.091549
0.054669
0.027693
0.061300
0.028261
0.029104
0.055572
0.080746
0.079870
0.074636
0.046790
0.021975
0.053756
0.026538
0.045840
0.058739
0.050878
0.065044
0.059847
0.043251
0.011683
0.015870
0.015739
0.024987
0.034575
0.050264
0.057807
0.034655
0.069011
0.052881
0.043409
0.025141
0.016969
0.049733
0.044592
0.021458
0.014980
0.017723
0.035232
0.040722
0.021500
0.048876
0.035800
0.030119
0.059344
0.064885
0.043046
0.040447
0.011316
0.033090
0.042645
0.044601
0.037951
0.012885
0.010612
0.010766
0.019781
0.015497
0.027055
0.033891
0.022012
0.053719
0.061821
0.056727
0.034971
0.035074
0.051130
0.047116
0.037840
0.015483
0.036871
0.031567
0.009312
0.006380
0.011795
0.010352
0.033979
0.044871
0.044778
0.025393
0.035241
0.050431
0.051092
0.029802
0.011285
0.028289
0.047330
0.048969
0.046007
0.037765
0.018501
0.008489
0.026678
0.044024
0.057248
0.067316
0.073537
0.071209
0.079004
0.086697
0.088532
0.090078
0.088979
0.091214
0.060964
0.070939
0.058487
0.082292
0.078622
0.035730
0.070809
0.053141
0.089314
0.093170
0.091316
0.076164
0.046752
0.059903
0.038398
0.079712
0.082385
0.051782
0.038226
0.060014
0.023339
0.058413
0.066068
0.059139
0.048894
0.040219
0.026398
0.006227
0.017905
0.033537
0.041388
0.039265
0.039185
0.022966
0.009577
0.028410
0.038603
0.040485
0.016911
0.026985
0.042724
0.051223
0.046352
0.040983
0.032983
0.015420
0.003767
0.018803
0.012419
0.028256
0.040606
0.030045
0.044266
0.032634
0.038836
0.029909
0.012803
0.011874
0.011267
0.012582
0.025220
0.025411
0.016554
0.003109
0.003924
0.008912
0.022873
0.027590
0.033332
0.039521
0.041542
0.038547
0.024652
0.010571
0.019642
0.033896
0.037770
0.037630
0.030538
0.013725
0.006093
0.021420
0.011404
0.024550
0.029714
0.018315
0.005589
0.025230
0.028592
0.035553
0.020880
0.018643
0.026566
0.017758
0.006573
0.003935
0.010638
0.021630
0.024727
0.019583
0.022892
0.018906
0.033123
0.026841
0.026543
0.019658
0.004641
0.010287
0.013686
0.017402
0.006770
0.001925
0.012117
0.020536
0.022696
0.010226
0.018692
0.007966
0.020398
0.031143
0.029653
0.018477
0.035092
0.028727
0.021793
0.013518
0.010943
0.017027
0.006012
0.006544
0.019146
0.030105
0.031125
0.036499
0.020899
0.038231
0.043325
0.031926
0.038073
0.038445
0.020387
0.015982
0.026301
0.015849
0.007697
0.004029
0.014673
0.023609
0.019898
0.021267
0.007189
0.012748
0.025313
0.022310
0.011434
0.022110
0.021830
0.018904
0.011572
0.010324
0.015891
0.018834
0.010212
0.024135
0.034310
0.042268
0.036974
0.015062
0.023721
0.028485
0.038212
0.028843
0.009707
0.016675
0.032671
0.034319
0.040992
0.039479
0.023879
0.015327
0.027702
0.015793
0.007079
0.005022
0.012603
0.022608
0.014566
0.030845
0.039097
0.033542
0.024648
0.011013
0.024438
0.040219
0.032606
0.026166
0.032554
0.048587
0.048112
0.034170
0.034249
0.017935
0.014149
0.005338
0.014906
0.025942
0.016601
0.018464
0.036932
0.027726
0.008931
0.023567
0.022543
0.020957
0.046720
0.046678
0.033919
0.054319
0.030678
0.042268
0.035148
0.010824
0.027088
0.028452
0.055586
0.060545
0.061235
0.056969
0.040680
0.064261
0.064801
0.059148
0.042887
0.033961
0.038454
0.019898
0.009495
0.029374
0.032024
0.018096
0.007037
0.008815
0.027111
0.040773
0.043036
0.039050
0.042864
0.034594
0.019679
0.046543
0.045518
0.047376
0.038119
0.021337
0.011884
0.004839
0.013381
0.029677
0.017837
0.030622
0.051325
0.059954
0.062417
0.044555
0.066538
0.063339
0.070510
0.055400
0.065295
0.032424
0.046850
0.058091
0.049816
0.061700
0.060732
0.046082
0.035316
0.012517
0.011895
0.010035
0.006699
0.017767
0.038152
0.052629
0.061696
0.068117
0.071861
0.054184
0.073994
0.078967
0.049663
0.076955
0.080168
0.076694
0.062976
0.022196
0.042459
0.061579
0.051698
0.030361
0.008183
0.026505
0.047847
0.054278
0.049323
0.031767
0.017269
0.053365
0.060513
0.077812
0.081603
0.082105
0.065533
0.068434
0.062133
0.025798
0.064378
0.058366
0.028769
0.028382
0.020128
0.023528
0.050473
0.057863
0.063428
0.054250
0.048215
0.037388
0.012582
0.011167
0.031861
0.041891
0.034641
0.011588
0.015562
0.043428
0.062035
0.067055
0.074599
0.086669
0.088159
0.089584
0.086892
0.036513
0.038110
0.078995
0.086213
0.085700
0.070012
0.075903
0.064950
0.053076
0.025681
0.007389
0.027604
0.039008
0.017472
0.019155
0.060038
0.077849
0.067772
0.082227
0.080350
0.094697
0.087814
0.047777
0.041062
0.051409
0.065705
0.095954
0.088345
0.065309
0.038603
0.086338
0.089551
0.079679
0.050655
0.018876
0.013874
0.048690
0.073807
0.089780
0.100918
0.105975
0.109188
0.109849
0.093067
0.063125
0.101123
0.114925
0.115493
0.097305
0.103144
0.104029
0.104802
0.093058
0.097523
0.080462
0.047376
0.019227
0.054864
0.053276
0.019660
0.011306
0.033137
0.072280
0.087079
0.094366
0.092196
0.045076
0.051288
0.093952
0.109449
0.112085
0.108974
0.114422
0.099596
0.103759
0.047218
0.074338
0.050142
0.099437
0.106902
0.104299
0.102869
0.087628
0.066115
0.022599
0.033509
0.022426
0.041975
0.081598
0.095433
0.067535
0.062203
0.102385
0.098897
0.038878
0.072084
0.113286
0.114748
0.111908
0.123885
0.117412
0.105496
0.092434
0.108504
0.106115
0.053989
0.093491
0.087870
0.059498
0.020671
0.063311
0.047204
0.051167
0.089291
0.055283
0.084685
0.102781
0.090795
0.084261
0.101705
0.086119
0.071530
0.101170
0.082301
0.077169
0.106115
0.067642
0.061272
0.030759
0.056382
0.065700
0.073221
0.022114
0.022119
0.058133
0.058920
0.090911
0.083046
0.077263
0.098655
0.054417
0.066813
0.045598
0.085831
0.052545
0.003601
0.024731
0.067879
0.080289
0.076196
0.080648
0.091358
0.105789
0.089118
0.092243
0.043842
0.079158
0.049560
0.040559
0.085989
0.094906
0.054413
0.090348
0.089170
0.100783
0.065649
0.103530
0.098553
0.059754
0.103731
0.104876
0.101635
0.105696
0.081556
0.065533
0.074105
0.100187
0.105500
0.100802
0.102697
0.107512
0.089561
0.042799
0.059111
0.077062
0.102175
0.100289
0.094962
0.098385
0.066496
0.080890
0.092736
0.053998
0.086119
0.102781
0.102762
0.097752
0.066357
0.106585
0.102087
0.108890
0.109249
0.104802
0.079945
0.044014
0.054571
0.070911
0.048929
0.099409
0.100792
0.097333
0.104168
0.085030
0.054259
0.094418
0.068238
0.082841
0.098026
0.100611
0.085272
0.061011
0.095698
0.088867
0.095470
0.073328
0.095731
0.094012
0.094837
0.082459
0.058441
0.071814
0.068881
0.092639
0.087684
0.089454
0.081100
0.084057
0.084229
0.083032
0.059209
0.071405
0.078478
0.074445
0.070580
0.074380
0.074357
0.064690
0.067689
0.061276
0.046459
0.053758
0.050329
0.047647
0.041171
0.039036
0.038510
0.039665
0.039279
0.039430
0.041218
0.038259
0.031567
0.028245
0.025814
0.025164
0.023330
0.020856
0.022713
0.019393
0.025223
0.022957
0.019878
0.017530
0.013963
0.014445
0.016396
0.016561
0.015657
0.015644
0.013863
0.011806
0.011887
0.011057
0.012432
0.012908
0.012947
0.012619
0.012032
0.018964
0.018451
0.019281
0.034913
0.017978
0.021509
0.013787
0.008935
0.008362
0.010243
0.005728
0.006442
0.005379
0.005735
0.005396
0.003249
0.005640
0.002070
0.005483
0.001436
0.006228
0.001405
0.005928
0.001524
0.004702
0.002212
0.004170
0.003401
0.004309
0.002280
0.004317
0.000980
0.003124
0.000824
0.002781
0.000331
0.002581
0.000607
0.001760
0.000388
0.001221
0.000350
0.000961
0.000419
0.000706
0.000750
0.000198
0.000600
0.000131
0.000537
0.000164
0.000370
0.000396
0.000146
0.000397
0.000104
0.000341
0.000181
0.000226
0.000442
0.000180
0.000501
0.000589
0.001235
0.000233
0.000382
0.000364
0.000119
0.000100
0.000140
0.000101
0.000055
0.000083
0.000034
0.000043
0.000048
0.000063
0.000046
0.000026
0.000047
0.000019
0.000032
0.000006
0.000027
0.000040
0.000025
0.000020
0.000015
0.000002
0.000007
0.000003
0.000002
0.000003
0.000002
0.000002
0.000001
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000002
0.000005
0.000012
0.000027
0.000062
0.000137
0.000262
0.000388
0.000677
0.001601
0.002224
0.004179
0.006166
0.010672
0.013378
0.017626
0.020987
0.023411
0.025046
0.026309
0.027156
0.028203
0.029055
0.029880
0.030571
0.031303
0.031833
0.032210
0.032841
0.033169
0.033511
0.033965
0.034773
0.034664
0.035423
0.035423
0.035998
0.035900
0.036440
0.036371
0.036489
0.037046
0.036852
0.037330
0.037118
0.037032
0.037297
0.037476
0.037774
0.037621
0.037625
0.037430
0.037032
0.037586
0.036932
0.037572
0.037339
0.037160
0.037290
0.036473
0.036077
0.036522
0.036759
0.036138
0.035378
0.035910
0.035842
0.034692
0.035433
0.035473
0.035411
0.035365
0.035126
0.033856
0.034509
0.034599
0.035294
0.035358
0.035407
0.034734
0.035472
0.035921
0.035350
0.036175
0.036373
0.036241
0.035653
0.035178
0.034821
0.034063
0.033691
0.033877
0.033579
0.033502
0.031933
0.032528
0.032400
0.032529
0.031918
0.032445
0.031458
0.032533
0.031835
0.032481
0.032785
0.032659
0.031826
0.032842
0.032904
0.032656
0.032362
0.033082
0.032822
0.032510
0.032879
0.033008
0.031733
0.031076
0.032323
0.032680
0.032394
0.032570
0.032455
0.032543
0.032437
0.031964
0.031906
0.031433
0.031819
0.031800
0.031740
0.031375
0.031451
0.031148
0.030029
0.030012
0.030879
0.029550
0.029170
0.030309
0.029933
0.029979
0.030019
0.029723
0.029791
0.029372
0.029281
0.028804
0.028610
0.027848
0.028431
0.027749
0.027919
0.027367
0.027595
0.027256
0.025785
0.025933
0.026326
0.025004
0.025501
0.025345
0.024790
0.024886
0.024517
0.024235
0.023778
0.022975
0.022904
0.022317
0.021360
0.021533
0.021786
0.020983
0.021285
0.021419
0.021530
0.022199
0.022283
0.021700
0.020983
0.022566
0.021594
0.022790
0.023082
0.023029
0.022785
0.021852
0.020313
0.022426
0.021630
0.020246
0.019120
0.019230
0.019261
0.017996
0.019088
0.019852
0.017430
0.018571
0.018065
0.017005
0.019271
0.017893
0.018583
0.016376
0.020106
0.018986
0.018072
0.020909
0.020213
0.019551
0.019146
0.019266
0.018379
0.021386
0.016881
0.021644
0.021755
0.019316
0.021397
0.020831
0.020129
0.018437
0.020438
0.021576
0.021191
0.021035
0.018916
0.017086
0.014810
0.016605
0.020879
0.021317
0.021390
0.017624
0.021253
0.020766
0.021444
0.021389
0.020923
0.019814
0.016725
0.019772
0.015512
0.012377
0.017409
0.016351
0.015801
0.020023
0.019915
0.015345
0.019356
0.019665
0.019466
0.018969
0.018994
0.019250
0.014106
0.018432
0.013383
0.011519
0.017554
0.018835
0.017004
0.013223
0.018224
0.014348
0.018090
0.018560
0.018111
0.017670
0.012582
0.018036
0.013410
0.016471
0.018150
0.017234
0.012521
0.016529
0.013445
0.017100
0.013332
0.013058
0.017337
0.016572
0.011990
0.016270
0.016136
0.012053
0.016711
0.017124
0.016822
0.016918
0.016263
0.011782
0.016156
0.015753
0.013061
0.012603
0.011315
0.014547
0.016299
0.011156
0.015147
0.015346
0.015482
0.015972
0.015860
0.015550
0.015797
0.015553
0.012248
0.015303
0.014726
0.011272
0.013687
0.013643
0.010548
0.014565
0.013940
0.014596
0.014696
0.015615
0.015346
0.014222
0.014980
0.014179
0.014911
0.012916
0.013146
0.011608
0.012922
0.012709
0.011013
0.012292
0.013205
0.011289
0.010449
0.009837
0.010728
0.009806
0.010763
0.004680
0.008048
0.007652
0.006938
0.012075
0.010938
0.007470
0.013089
0.013325
0.011541
0.011575
0.012756
0.012700
0.013469
0.013611
0.012794
0.012103
0.011532
0.009628
0.011674
0.013083
0.009889
0.010418
0.012274
0.012353
0.012587
0.012733
0.011382
0.012760
0.012002
0.011504
0.008983
0.011280
0.008033
0.012224
0.012174
0.007764
0.010382
0.010356
0.011678
0.012315
0.011795
0.011267
0.011750
0.008193
0.011241
0.010649
0.007858
0.008369
0.009431
0.010419
0.009243
0.006903
0.010043
0.011231
0.011413
0.010633
0.007657
0.010395
0.008793
0.009188
0.010471
0.008105
0.007224
0.009667
0.007798
0.009648
0.006810
0.008068
0.007093
0.009516
0.007105
0.008628
0.009632
0.009912
0.009271
0.006345
0.006448
0.007786
0.007861
0.009111
0.005380
0.007669
0.007130
0.008998
0.008323
0.010192
0.009521
0.008805
0.007278
0.008163
0.007986
0.006578
0.006182
0.007467
0.007923
0.007785
0.008463
0.007839
0.006940
0.007419
0.006967
0.006728
0.007049
0.005307
0.006320
0.009095
0.006065
0.005635
0.008132
0.007291
0.007254
0.008461
0.007741
0.007064
0.007577
0.008589
0.008142
0.006885
0.008546
0.008004
0.007289
0.007976
0.007750
0.007738
0.006015
0.008258
0.007533
0.007366
0.008098
0.007240
0.007989
0.008314
0.007355
0.006307
0.006781
0.007756
0.007465
0.006637
0.007935
0.008070
0.007331
0.006799
0.006799
0.005701
0.005970
0.006277
0.006469
0.006378
0.007959
0.007112
0.006210
0.007312
0.006245
0.005897
0.005890
0.006361
0.006433
0.006037
0.004768
0.007145
0.007186
0.007427
0.006412
0.005084
0.004003
0.005798
0.006869
0.006605
0.006553
0.006315
0.006876
0.006629
0.003620
0.005089
0.003525
0.004607
0.005587
0.006765
0.005954
0.005909
0.004649
0.005950
0.006468
0.005322
0.004323
0.002675
0.004699
0.005928
0.005357
0.005786
0.005008
0.005418
0.006149
0.006281
0.005921
0.001261
0.002457
0.004597
0.004928
0.005730
0.005654
0.005611
0.006100
0.005852
0.005740
0.002724
0.001209
0.004562
0.004925
0.003039
0.004871
0.003801
0.001481
0.003352
0.001926
0.002808
0.000590
0.002523
0.005059
0.004953
0.005363
0.005474
0.004516
0.004802
0.004084
0.003677
0.001892
0.001211
0.004368
0.005031
0.005314
0.005035
0.002716
0.002338
0.002339
0.002426
0.002157
0.000348
0.003897
0.003969
0.001446
0.003965
0.004420
0.003611
0.002367
0.001936
0.002638
0.000347
0.002307
0.003751
0.003462
0.002505
0.001052
0.001762
0.002153
0.003360
0.001740
0.000459
0.001641
0.001259
0.002255
0.002666
0.002888
0.001757
0.003604
0.002939
0.000821
0.000562
0.001349
0.003269
0.001919
0.001202
0.001425
0.000972
0.001565
0.003282
0.003429
0.002524
0.002333
